TV_Budget,Radio_Budget,Social_Budget,Region,Sales
162.11138049457995,383.48224393795584,156.23093811960553,West,217.5648875207268
123.30269292451614,58.2805487404493,115.25578142811914,North,192.67907632173998
132.16613634247898,143.29892990508037,169.69065993644693,East,238.98687344051203
218.1296140192596,119.2687532407689,214.56424777451278,South,245.2274148339111
238.09363235942,38.21471284963883,199.41430337615185,North,268.41737473415856
247.89476093146214,132.90083686672867,241.2289961118669,North,282.83267037675125
247.40453569863848,83.36605577243677,210.57214746401277,South,270.602231734665
,136.2917894962319,120.3299378119596,North,183.2570336162712
173.60507617564537,123.98118327315098,188.94712524989112,South,228.38532491964745
64.38969000416107,75.27775558100035,83.20026149666997,West,155.90923802039646
187.38222058093388,22.92101008161526,143.03397635950014,South,216.5311371584442
160.38262534334427,54.92805672004299,132.71194922229492,West,221.9166830581493
271.92604568957495,90.4124479059127,228.92544676014933,South,283.32931612317196
137.72875313801967,102.35216857739914,133.56015876731638,East,230.2946803901657
,267.6269955315815,99.74519485985856,East,203.50169160301508
85.74792051320897,38.11628962946713,66.64305682006699,West,180.11840365451252
240.37765792936807,128.5409307839089,225.605773964553,West,286.31104601531916
204.55451582906525,147.97228349146178,209.9902301703846,East,296.49156774427485
75.28066903069757,88.33972369934915,105.81557394060728,West,165.5560451999012
71.02670152874936,42.31830716027946,67.928347867344,South,163.52805336141415
225.24228286478,55.39995244751796,197.8469949558423,South,252.78904591788242
68.19075159104838,22.390787951170676,52.19401384688052,East,169.22150272875038
,138.85884485286488,251.04487442448277,North,302.5364443161883
226.56055678912406,35.30764077571835,167.89273960764842,South,224.69904746145764
70.33719516047495,94.94714181685296,118.16109879849282,West,149.22016688009023
71.20942852129798,55.62717868933678,65.78420511928185,North,142.5899803039972
,92.04314032705314,256.78170350350257,North,315.72866351910614
143.5676989390301,104.68465048574235,159.1774833095132,South,230.41178262732052
142.66053676672271,127.86643448193621,167.933583952189,South,242.3711451604107
253.19989181437563,46.83476532887842,198.80443034572505,North,286.42022350263034
286.81214434596467,21.42945772560246,210.1850229076422,North,301.3542153370909
296.50026595571774,37.795131908944946,226.88586684326597,East,296.1457129563134
238.3445463147354,137.00242344025366,233.87237412415672,West,281.86178226302275
144.06489638272893,133.60571008312698,177.28707367742285,East,228.0594591170131
70.8751791746672,97.66370328214008,120.5497070792506,South,142.57659893475892
244.2867289818592,98.06719185637493,214.45938836541052,East,299.43550579054596
,106.45476769101322,172.2500977534817,East,262.08590203831176
156.05550231174408,42.79826622104845,129.75516424523252,East,202.0433517110265
276.588596273684,138.87355297024476,288.84588725324437,East,336.38241930113475
77.79937057653784,74.44016823596951,83.64289784186394,West,156.75182197755123
173.15627607271477,69.80800867243467,172.50456564155834,West,233.55521329325776
52.83841119185477,87.45930168676888,97.49354681844719,North,180.12105014207467
,26.105575680757156,124.53251777227074,South,192.8665286748019
64.07581892045934,41.616837938290324,71.35132300531946,East,131.5211290755957
79.70447906701799,115.94437013542816,130.04928664591205,North,168.2469736368588
79.38156169427623,30.76382683026644,67.1577291912517,North,175.81724609122912
212.30257552901588,98.40977423063046,195.78088638460272,North,289.58402722879026
236.51121981635583,51.895384258571724,185.68873686124851,West,254.1965998416202
195.84219127428992,70.60842982545695,162.24618149780272,East,272.8575340160563
290.5431371186355,57.53018578019098,225.65251342248027,East,317.58340589276895
143.717644880926,66.23745314044339,121.48167531924732,South,198.95979146846233
121.42802157046518,113.47596767395191,142.07843361889385,East,262.43467104003446
267.1497820473651,58.62582303101275,208.6180266380755,East,287.0394122936535
105.89895962986316,93.63260323859663,123.28343247810999,North,191.95835710226612
290.80563486015285,81.88655228588296,228.9482640830122,South,308.43621833376625
53.038618672454085,106.27725149714426,93.57446114143457,East,191.88597303290982
292.46970667690977,141.78786611221852,283.9580173460353,West,326.19026900804965
60.78997798764403,115.23437263733254,80.23281448430254,East,191.77648937701605
272.78577842451773,47.94224921679838,218.6617352040373,North,283.00422195251934
181.92527727157497,24.05380755796701,151.65128779381888,West,231.4630106445629
298.2411990298251,54.09432575897726,223.71959201345413,North,304.9294544164013
68.44914118384972,97.36013099103313,113.3201881925884,East,190.62689295371277
188.4635711003302,26.685355752952546,149.45736774036786,West,228.34083501742185
292.32563390477475,84.52761213616073,239.84163124383858,South,306.90697042443315
180.7744610425372,97.58957035919559,174.7792171327968,South,228.5016543099544
207.34965953381564,63.451705806204906,182.4538837019906,West,270.3152163900983
223.9371722461543,120.21858648695685,217.62536772991052,West,275.9193343432011
163.6352661919433,33.857772907390334,136.86113271251915,North,187.09783126016467
206.88952002101587,29.767911625655138,150.49988389674502,West,268.27083523587015
196.07857798077507,114.66453830646843,196.28088198013754,North,238.42006296759374
275.28950262274725,84.4138711068058,220.77244242027615,East,311.59477986645203
61.36159508536447,109.49231153560568,96.58701171407095,North,153.6846477755067
120.24079739805758,76.52755401848701,113.39325877323591,West,222.08882376690724
287.6028710191397,52.032264321083886,219.98284244804205,West,274.6602944123481
272.5659459727291,126.48330129764597,266.3987445818377,East,369.7842262560094
163.91418819642823,123.9240642659673,187.61506507642608,West,251.62640895763832
205.03314945038417,110.31054121107547,204.76985642987842,West,264.5142943495917
119.34529574528317,55.37886783989515,100.30801329492,South,181.2048842799668
97.03028993094033,96.72998669298133,113.12211180120087,South,178.30211671527135
165.92460123499552,66.92660660220349,161.74150116539045,East,248.28619916126942
138.33805700651322,31.90566953246244,114.20664380718952,North,207.07905149276232
195.91402796271802,139.25076481009157,229.95849737876532,South,250.84881932750056
69.4336592412462,37.78642201946498,71.42995087254856,North,153.94057404315546
293.5987019165416,143.5308559967043,279.2050105048316,West,324.13713992666834
296.5526861199007,77.98075048453424,243.48609088417263,South,299.67005660964367
